Train total,Train rpn_box_reg,Train objectness,Train box_reg,Train classifier,Val total,Val rpn_box_reg,Val objectness,Val box_reg,Val classifier
0.20435201535248904,0.007715034241386108,0.11190286956421044,0.05735830648834061,0.027375805835310886,0.6936403077441569,0.01547245487146189,0.5100202840609093,0.08818527319989003,0.07996229142824685
0.1648937470469182,0.007719869923909219,0.07242946437411145,0.057624661339781225,0.027119750709100787,0.3809935901868705,0.016061944818562445,0.19349397555154557,0.0920896194601322,0.07934804871077591
0.12921993487088912,0.007835744270700643,0.04233994415382114,0.05934616323146555,0.01969808354168925,0.44034696328633477,0.015935877985184026,0.24020846219611805,0.09046934021855979,0.09373328232757672
0.12808093176918037,0.007783177125160224,0.04341582697430629,0.05959719591813847,0.017284733047842418,0.42206820949730384,0.015413639608167988,0.21068585959785516,0.09240419695646886,0.10356451043075682
0.10990430765334291,0.007904996513389051,0.027355867065786237,0.06044869749552101,0.014194747262693038,0.4322935484873169,0.016160627351115075,0.2178502225846494,0.09299739637165605,0.10528529448526355
0.10500110917333726,0.00793853748199713,0.023653821010775105,0.060515827459529936,0.012892923809115484,0.4296388930721578,0.015616576795069063,0.20920313312993077,0.0919528277385432,0.11286634931026139
